index,id,group_id,phase_id,block_id,trial,choose_model,choose_speed,time,good_trial
1210,s135,1,2,3,15,0,3,7.619,1
1211,s135,1,2,4,16,0,3,8.992,1
1212,s135,1,2,4,17,0,3,8.634,1
1213,s135,1,2,4,18,0,3,7.64,1
1214,s135,1,2,4,19,0,3,8.405,1
1215,s135,1,2,4,20,0,3,8.089,1
1216,s135,1,2,5,21,0,3,9.494,1
1217,s135,1,2,5,22,0,3,9.978,1
1218,s135,1,2,5,23,0,3,7.985,1
1219,s135,1,2,5,24,0,3,10.251,1
1220,s135,1,2,5,25,0,3,9.008,1
1221,s135,1,3,1,1,3,3,8.505,1
1222,s135,1,3,1,2,3,3,8.984,1
1223,s135,1,3,1,3,3,3,8.345,1
1224,s135,1,3,1,4,3,3,7.329,1
1225,s135,1,3,1,5,3,3,7.99,1
1226,s136,1,1,1,1,3,3,18.868,1
1227,s136,1,1,1,2,3,3,13.729,1
1228,s136,1,1,1,3,3,3,17.309,1
1229,s136,1,1,1,4,3,3,17.844,1
1230,s136,1,1,1,5,3,3,15.643,1
1231,s136,1,2,1,1,1,0,12.014,1
1232,s136,1,2,1,2,1,0,11.435,1
1233,s136,1,2,1,3,1,1,12.154,1
1234,s136,1,2,1,4,0,3,9.414,1
1235,s136,1,2,1,5,0,3,10.871,1
1236,s136,1,2,2,6,0,3,9.947,1
1237,s136,1,2,2,7,0,3,10.141,1
1238,s136,1,2,2,8,0,3,10.79,1
1239,s136,1,2,2,9,1,1,12.947,1
1240,s136,1,2,2,10,0,3,8.616,1
1241,s136,1,2,3,11,0,3,9.42,1
1242,s136,1,2,3,12,0,3,9.564,1
1243,s136,1,2,3,13,0,3,8.342,1
1244,s136,1,2,3,14,0,3,9.739,1
1245,s136,1,2,3,15,0,3,12.088,1
1246,s136,1,2,4,16,0,3,10.252,1
1247,s136,1,2,4,17,0,3,9.032,1
1248,s136,1,2,4,18,0,3,12.706,1
1249,s136,1,2,4,19,0,3,9.297,1
1250,s136,1,2,4,20,0,3,9.876,1
1251,s136,1,2,5,21,0,3,9.717,1
1252,s136,1,2,5,22,0,3,11.795,1
1253,s136,1,2,5,23,0,3,12.519,1
1254,s136,1,2,5,24,0,3,12.026,1
1255,s136,1,2,5,25,0,3,13.765,1
1256,s136,1,3,1,1,3,3,10.078,1
1257,s136,1,3,1,2,3,3,9.93,1
1258,s136,1,3,1,3,3,3,9.178,1
1259,s136,1,3,1,4,3,3,8.754,1
1260,s136,1,3,1,5,3,3,9.375,1
1261,s137,1,1,1,1,3,3,15.226,1
1262,s137,1,1,1,2,3,3,11.543,1
1263,s137,1,1,1,3,3,3,14.266,1
1264,s137,1,1,1,4,3,3,13.559,1
1265,s137,1,1,1,5,3,3,12.036,1
1266,s137,1,2,1,1,1,0,15.855,1
1267,s137,1,2,1,2,1,1,9.963,1
1268,s137,1,2,1,3,0,3,9.013,1
1269,s137,1,2,1,4,1,1,11.876,1
1270,s137,1,2,1,5,0,3,13.516,1
1271,s137,1,2,2,6,1,0,13.234,1
1272,s137,1,2,2,7,0,3,8.854,1
1273,s137,1,2,2,8,0,3,10.291,1
1274,s137,1,2,2,9,0,3,9.031,1
1275,s137,1,2,2,10,0,3,9.678,1
1276,s137,1,2,3,11,0,3,14.508,1
1277,s137,1,2,3,12,0,3,11.734,1
1278,s137,1,2,3,13,0,3,10.65,1
1279,s137,1,2,3,14,0,3,11.292,1
1280,s137,1,2,3,15,0,3,8.381,1
1281,s137,1,2,4,16,0,3,11.205,1
1282,s137,1,2,4,17,0,3,9.691,1
1283,s137,1,2,4,18,1,1,9.001,1
1284,s137,1,2,4,19,0,3,8.479,1
1285,s137,1,2,4,20,0,3,7.931,1
1286,s137,1,2,5,21,0,3,9.75,1
1287,s137,1,2,5,22,0,3,9.632,1
1288,s137,1,2,5,23,1,0,11.418,1
1289,s137,1,2,5,24,0,3,8.695,1
1290,s137,1,2,5,25,0,3,9.077,1
1291,s137,1,3,1,1,3,3,8.949,1
1292,s137,1,3,1,2,3,3,8.283,1
1293,s137,1,3,1,3,3,3,11.265,1
1294,s137,1,3,1,4,3,3,8.645,1
1295,s137,1,3,1,5,3,3,8.413,1
1296,s138,1,1,1,1,3,3,24.266,1
1297,s138,1,1,1,2,3,3,14.44,1
1298,s138,1,1,1,3,3,3,12.12,1
1299,s138,1,1,1,4,3,3,11.794,1
1300,s138,1,1,1,5,3,3,11.708,1
1301,s138,1,2,1,1,0,3,11.727,1
1302,s138,1,2,1,2,1,0,14.537,1
1303,s138,1,2,1,3,0,3,10.066,1
1304,s138,1,2,1,4,0,3,9.17,1
1305,s138,1,2,1,5,1,0,12.808,1
1306,s138,1,2,2,6,1,1,11.931,1
1307,s138,1,2,2,7,0,3,10.251,1
1308,s138,1,2,2,8,0,3,10.352,1
1309,s138,1,2,2,9,0,3,10.088,1
1310,s138,1,2,2,10,1,1,18.744,1
1311,s138,1,2,3,11,0,3,9.615,1
1312,s138,1,2,3,12,0,3,12.091,1
1313,s138,1,2,3,13,0,3,9.237,1
1314,s138,1,2,3,14,1,0,9.782,1
1315,s138,1,2,3,15,1,1,10.825,1
1316,s138,1,2,4,16,0,3,8.287,1
1317,s138,1,2,4,17,0,3,9.498,1
1318,s138,1,2,4,18,0,3,11.268,1
1319,s138,1,2,4,19,0,3,8.467,1
1320,s138,1,2,4,20,1,0,12.506,1
1321,s138,1,2,5,21,0,3,7.439,1
1322,s138,1,2,5,22,0,3,7.923,1
1323,s138,1,2,5,23,0,3,8.964,1
1324,s138,1,2,5,24,1,0,9.952,1
1325,s138,1,2,5,25,1,1,7.938,1
1326,s138,1,3,1,1,3,3,9.373,1
1327,s138,1,3,1,2,3,3,7.856,1
1328,s138,1,3,1,3,3,3,8.547,1
1329,s138,1,3,1,4,3,3,11.723,1
1330,s138,1,3,1,5,3,3,7.63,1
1331,s139,1,1,1,1,3,3,18.635,1
1332,s139,1,1,1,2,3,3,17.456,1
1333,s139,1,1,1,3,3,3,18.62,1
1334,s139,1,1,1,4,3,3,16.178,1
1335,s139,1,1,1,5,3,3,15.181,1
1336,s139,1,2,1,1,1,0,13.361,1
1337,s139,1,2,1,2,0,3,15.175,1
1338,s139,1,2,1,3,0,3,10.843,1
1339,s139,1,2,1,4,0,3,12.325,1
1340,s139,1,2,1,5,0,3,12.695,1
1341,s139,1,2,2,6,0,3,10.457,1
1342,s139,1,2,2,7,0,3,18.89,1
1343,s139,1,2,2,8,0,3,10.227,1
1344,s139,1,2,2,9,0,3,12.473,1
1345,s139,1,2,2,10,0,3,12.552,1
1346,s139,1,2,3,11,0,3,10.982,1
1347,s139,1,2,3,12,0,3,10.485,1
1348,s139,1,2,3,13,0,3,15.6,1
1349,s139,1,2,3,14,0,3,11.051,1
1350,s139,1,2,3,15,0,3,10.206,1
1351,s139,1,2,4,16,0,3,20.91,1
1352,s139,1,2,4,17,0,3,9.98,1
1353,s139,1,2,4,18,0,3,10.771,1
1354,s139,1,2,4,19,0,3,13.055,1
1355,s139,1,2,4,20,0,3,11.374,1
1356,s139,1,2,5,21,0,3,13.389,1
1357,s139,1,2,5,22,0,3,12.337,1
1358,s139,1,2,5,23,0,3,13.778,1
1359,s139,1,2,5,24,0,3,9.967,1
1360,s139,1,2,5,25,0,3,9.518,1
1361,s139,1,3,1,1,3,3,11.357,1
1362,s139,1,3,1,2,3,3,10.249,1
1363,s139,1,3,1,3,3,3,10.334,1
1364,s139,1,3,1,4,3,3,10.36,1
1365,s139,1,3,1,5,3,3,9.679,1
1366,s140,1,1,1,1,3,3,14.574,1
1367,s140,1,1,1,2,3,3,16.639,1
1368,s140,1,1,1,3,3,3,13.402,1
1369,s140,1,1,1,4,3,3,10.626,1
1370,s140,1,1,1,5,3,3,11.498,1
1371,s140,1,2,1,1,0,3,10.802,1
1372,s140,1,2,1,2,,,,0
1373,s140,1,2,1,3,0,3,17.595,1
1374,s140,1,2,1,4,0,3,10.153,1
1375,s140,1,2,1,5,0,3,16.432,1
1376,s140,1,2,2,6,0,3,10.751,1
1377,s140,1,2,2,7,0,3,9.028,1
1378,s140,1,2,2,8,0,3,11.846,1
1379,s140,1,2,2,9,1,0,11.634,1
1380,s140,1,2,2,10,0,3,10.776,1
1381,s140,1,2,3,11,0,3,9.263,1
1382,s140,1,2,3,12,0,3,9.307,1
1383,s140,1,2,3,13,0,3,16.482,1
1384,s140,1,2,3,14,0,3,9.407,1
1385,s140,1,2,3,15,0,3,9.187,1
1386,s140,1,2,4,16,0,3,8.094,1
1387,s140,1,2,4,17,0,3,11.439,1
1388,s140,1,2,4,18,1,1,11.574,1
1389,s140,1,2,4,19,0,3,16.035,1
1390,s140,1,2,4,20,0,3,8.064,1
1391,s140,1,2,5,21,0,3,12.003,1
1392,s140,1,2,5,22,0,3,8.002,1
1393,s140,1,2,5,23,0,3,11.187,1
1394,s140,1,2,5,24,0,3,8.64,1
1395,s140,1,2,5,25,0,3,8.667,1
1396,s140,1,3,1,1,3,3,8.441,1
1397,s140,1,3,1,2,3,3,13.755,1
1398,s140,1,3,1,3,3,3,10.72,1
1399,s140,1,3,1,4,3,3,9.664,1
1400,s140,1,3,1,5,3,3,10.413,1
1401,s141,1,1,1,1,3,3,22.906,1
1402,s141,1,1,1,2,3,3,14.12,1
1403,s141,1,1,1,3,3,3,15.332,1
1404,s141,1,1,1,4,3,3,12.809,1
1405,s141,1,1,1,5,3,3,15.511,1
1406,s141,1,2,1,1,1,1,14.747,1
1407,s141,1,2,1,2,0,3,15.162,1
1408,s141,1,2,1,3,0,3,14.158,1
1409,s141,1,2,1,4,0,3,15.374,1
1410,s141,1,2,1,5,0,3,13.064,1
1411,s141,1,2,2,6,1,0,13.975,1
1412,s141,1,2,2,7,1,1,13.084,1
1413,s141,1,2,2,8,0,3,9.303,1
1414,s141,1,2,2,9,0,3,8.872,1
1415,s141,1,2,2,10,0,3,10.264,1
1416,s141,1,2,3,11,0,3,13.225,1
1417,s141,1,2,3,12,0,3,10.054,1
1418,s141,1,2,3,13,0,3,7.902,1
1419,s141,1,2,3,14,1,0,7.83,1
1420,s141,1,2,3,15,0,3,9.685,1
1421,s141,1,2,4,16,0,3,11.407,1
1422,s141,1,2,4,17,1,1,10.313,1
1423,s141,1,2,4,18,0,3,11.009,1
1424,s141,1,2,4,19,0,3,14.869,1
1425,s141,1,2,4,20,0,3,10.257,1
1426,s141,1,2,5,21,1,0,9.627,1
1427,s141,1,2,5,22,0,3,12.143,1
1428,s141,1,2,5,23,1,0,8.964,1
1429,s141,1,2,5,24,0,3,9.129,1
1430,s141,1,2,5,25,0,3,10.329,1
1431,s141,1,3,1,1,3,3,8.885,1
1432,s141,1,3,1,2,3,3,12.264,1
1433,s141,1,3,1,3,3,3,8.624,1
1434,s141,1,3,1,4,3,3,8.327,1
1435,s141,1,3,1,5,3,3,10.069,1
1436,s142,1,1,1,1,3,3,8.287,1
1437,s142,1,1,1,2,3,3,7.889,1
1438,s142,1,1,1,3,3,3,8.166,1
1439,s142,1,1,1,4,3,3,8.628,1
1440,s142,1,1,1,5,3,3,9.081,1
1441,s142,1,2,1,1,,,,0
1442,s142,1,2,1,2,0,3,7.453,1
1443,s142,1,2,1,3,0,3,7.809,1
1444,s142,1,2,1,4,0,3,6.942,1
1445,s142,1,2,1,5,0,3,7.209,1
1446,s142,1,2,2,6,0,3,6.687,1
1447,s142,1,2,2,7,0,3,6.928,1
1448,s142,1,2,2,8,0,3,6.313,1
1449,s142,1,2,2,9,0,3,8.976,1
1450,s142,1,2,2,10,0,3,6.364,1
1451,s142,1,2,3,11,0,3,6.287,1
1452,s142,1,2,3,12,0,3,9.471,1
1453,s142,1,2,3,13,0,3,6.462,1
1454,s142,1,2,3,14,1,1,8.813,1
1455,s142,1,2,3,15,0,3,7.325,1
1456,s142,1,2,4,16,0,3,6.084,1
1457,s142,1,2,4,17,0,3,6.516,1
1458,s142,1,2,4,18,0,3,15.873,1
1459,s142,1,2,4,19,1,0,19.738,1
1460,s142,1,2,4,20,0,3,7.548,1
1461,s142,1,2,5,21,0,3,8.629,1
1462,s142,1,2,5,22,0,3,7.08,1
1463,s142,1,2,5,23,0,3,6.569,1
1464,s142,1,2,5,24,0,3,10.791,1
1465,s142,1,2,5,25,0,3,6.747,1
1466,s142,1,3,1,1,3,3,6.274,1
1467,s142,1,3,1,2,3,3,8.057,1
1468,s142,1,3,1,3,3,3,12.148,1
1469,s142,1,3,1,4,3,3,9.387,1
1470,s142,1,3,1,5,3,3,9.939,1
1471,s143,1,1,1,1,3,3,10.043,1
1472,s143,1,1,1,2,3,3,9.976,1
1473,s143,1,1,1,3,3,3,12.073,1
1474,s143,1,1,1,4,3,3,8.132,1
1475,s143,1,1,1,5,3,3,8.573,1
1476,s143,1,2,1,1,0,3,7.32,1
1477,s143,1,2,1,2,0,3,6.77,1
1478,s143,1,2,1,3,0,3,7.894,1
1479,s143,1,2,1,4,0,3,7.139,1
1480,s143,1,2,1,5,0,3,7.137,1
1481,s143,1,2,2,6,1,1,7.122,1
1482,s143,1,2,2,7,0,3,6.149,1
1483,s143,1,2,2,8,0,3,10.995,1
1484,s143,1,2,2,9,0,3,6.982,1
1485,s143,1,2,2,10,0,3,6.269,1
1486,s143,1,2,3,11,0,3,11.846,1
1487,s143,1,2,3,12,0,3,6.334,1
1488,s143,1,2,3,13,0,3,7.249,1
1489,s143,1,2,3,14,0,3,6.814,1
1490,s143,1,2,3,15,0,3,8.692,1
1491,s143,1,2,4,16,1,0,6.918,1
1492,s143,1,2,4,17,0,3,6.51,1
1493,s143,1,2,4,18,0,3,6.162,1
1494,s143,1,2,4,19,0,3,11.751,1
1495,s143,1,2,4,20,0,3,6.163,1
1496,s143,1,2,5,21,0,3,8.039,1
1497,s143,1,2,5,22,0,3,6.709,1
1498,s143,1,2,5,23,0,3,7.334,1
1499,s143,1,2,5,24,0,3,6.72,1
1500,s143,1,2,5,25,0,3,9.7,1
1501,s143,1,3,1,1,3,3,8.911,1
1502,s143,1,3,1,2,3,3,7.138,1
1503,s143,1,3,1,3,3,3,6.911,1
1504,s143,1,3,1,4,3,3,9.941,1
1505,s143,1,3,1,5,3,3,10.62,1
1506,s144,1,1,1,1,3,3,13.315,1
1507,s144,1,1,1,2,3,3,17.448,1
1508,s144,1,1,1,3,3,3,11.814,1
1509,s144,1,1,1,4,3,3,11.251,1
1510,s144,1,1,1,5,3,3,11.523,1
1511,s144,1,2,1,1,1,0,12.683,1
1512,s144,1,2,1,2,1,1,11.084,1
1513,s144,1,2,1,3,0,3,10.524,1
1514,s144,1,2,1,4,0,3,9.972,1
1515,s144,1,2,1,5,0,3,8.52,1
1516,s144,1,2,2,6,0,3,10.75,1
1517,s144,1,2,2,7,0,3,10.954,1
1518,s144,1,2,2,8,1,1,8.927,1
1519,s144,1,2,2,9,0,3,12.569,1
1520,s144,1,2,2,10,0,3,11.063,1
1521,s144,1,2,3,11,1,0,11.192,1
1522,s144,1,2,3,12,0,3,8.443,1
1523,s144,1,2,3,13,0,3,9.79,1
1524,s144,1,2,3,14,0,3,10.495,1
1525,s144,1,2,3,15,0,3,8.002,1
1526,s144,1,2,4,16,0,3,10.61,1
1527,s144,1,2,4,17,0,3,9.726,1
1528,s144,1,2,4,18,0,3,13.939,1
1529,s144,1,2,4,19,0,3,9.731,1
1530,s144,1,2,4,20,0,3,7.688,1
1531,s144,1,2,5,21,0,3,9.27,1
1532,s144,1,2,5,22,0,3,7.779,1
1533,s144,1,2,5,23,0,3,13.511,1
1534,s144,1,2,5,24,0,3,10.043,1
1535,s144,1,2,5,25,0,3,9.182,1
1536,s144,1,3,1,1,3,3,10.457,1
1537,s144,1,3,1,2,3,3,9.066,1
1538,s144,1,3,1,3,3,3,8.401,1
1539,s144,1,3,1,4,3,3,9.624,1
1540,s144,1,3,1,5,3,3,10.092,1
1541,s145,1,1,1,1,,,,0
1542,s145,1,1,1,2,,,,0
1543,s145,1,1,1,3,3,3,17.829,1
1544,s145,1,1,1,4,3,3,13.784,1
1545,s145,1,1,1,5,3,3,14.514,1
1546,s145,1,2,1,1,1,0,19.251,1
1547,s145,1,2,1,2,1,0,13.199,1
1548,s145,1,2,1,3,1,1,12.984,1
1549,s145,1,2,1,4,0,3,12.047,1
1550,s145,1,2,1,5,0,3,13.038,1
1551,s145,1,2,2,6,0,3,10.77,1
1552,s145,1,2,2,7,0,3,10.068,1
1553,s145,1,2,2,8,0,3,9.208,1
1554,s145,1,2,2,9,0,3,11.631,1
1555,s145,1,2,2,10,0,3,10.286,1
1556,s145,1,2,3,11,0,3,12.716,1
1557,s145,1,2,3,12,0,3,11.15,1
1558,s145,1,2,3,13,0,3,9.639,1
1559,s145,1,2,3,14,0,3,9.918,1
1560,s145,1,2,3,15,0,3,8.58,1
1561,s145,1,2,4,16,0,3,10.046,1
1562,s145,1,2,4,17,0,3,12.733,1
1563,s145,1,2,4,18,0,3,10.335,1
1564,s145,1,2,4,19,,,,0
1565,s145,1,2,4,20,0,3,10.748,1
1566,s145,1,2,5,21,0,3,10.075,1
1567,s145,1,2,5,22,0,3,9.535,1
1568,s145,1,2,5,23,0,3,9.279,1
1569,s145,1,2,5,24,0,3,8.802,1
1570,s145,1,2,5,25,0,3,7.409,1
1571,s145,1,3,1,1,3,3,11.626,1
1572,s145,1,3,1,2,3,3,8.855,1
1573,s145,1,3,1,3,3,3,9.155,1
1574,s145,1,3,1,4,3,3,9.34,1
1575,s145,1,3,1,5,3,3,10.186,1
1576,s146,1,1,1,1,3,3,16.662,1
1577,s146,1,1,1,2,3,3,13.452,1
1578,s146,1,1,1,3,3,3,14.003,1
1579,s146,1,1,1,4,3,3,9.949,1
1580,s146,1,1,1,5,3,3,13.794,1
1581,s146,1,2,1,1,1,0,14.298,1
1582,s146,1,2,1,2,0,3,11.67,1
1583,s146,1,2,1,3,0,3,14.118,1
1584,s146,1,2,1,4,1,0,10.49,1
1585,s146,1,2,1,5,0,3,12.513,1
1586,s146,1,2,2,6,1,0,12.944,1
1587,s146,1,2,2,7,0,3,10.963,1
1588,s146,1,2,2,8,0,3,9.299,1
1589,s146,1,2,2,9,0,3,8.255,1
1590,s146,1,2,2,10,0,3,11.442,1
1591,s146,1,2,3,11,1,1,9.97,1
1592,s146,1,2,3,12,0,3,9.201,1
1593,s146,1,2,3,13,0,3,9.893,1
1594,s146,1,2,3,14,1,0,8.442,1
1595,s146,1,2,3,15,0,3,10.242,1
1596,s146,1,2,4,16,0,3,9.084,1
1597,s146,1,2,4,17,0,3,10.657,1
1598,s146,1,2,4,18,0,3,9.108,1
1599,s146,1,2,4,19,0,3,7.54,1
1600,s146,1,2,4,20,0,3,9.342,1
1601,s146,1,2,5,21,0,3,9.668,1
1602,s146,1,2,5,22,1,0,9.625,1
1603,s146,1,2,5,23,0,3,10.873,1
1604,s146,1,2,5,24,0,3,8.938,1
1605,s146,1,2,5,25,0,3,11.073,1
1606,s146,1,3,1,1,3,3,10.48,1
1607,s146,1,3,1,2,3,3,11.384,1
1608,s146,1,3,1,3,3,3,9.768,1
1609,s146,1,3,1,4,3,3,9.116,1
1610,s146,1,3,1,5,3,3,10.172,1
1611,s147,1,1,1,1,3,3,11.835,1
1612,s147,1,1,1,2,3,3,11.254,1
1613,s147,1,1,1,3,3,3,10.53,1
1614,s147,1,1,1,4,3,3,13.599,1
1615,s147,1,1,1,5,3,3,9.869,1
1616,s147,1,2,1,1,1,0,9.43,1
1617,s147,1,2,1,2,1,0,7.711,1
1618,s147,1,2,1,3,0,3,8.946,1
1619,s147,1,2,1,4,0,3,8.511,1
1620,s147,1,2,1,5,1,0,9.762,1
1621,s147,1,2,2,6,0,3,7.684,1
1622,s147,1,2,2,7,0,3,8.12,1
1623,s147,1,2,2,8,0,3,9.914,1
1624,s147,1,2,2,9,0,3,6.99,1
1625,s147,1,2,2,10,0,3,9.219,1
1626,s147,1,2,3,11,0,3,7.675,1
1627,s147,1,2,3,12,0,3,8.132,1
1628,s147,1,2,3,13,0,3,10.818,1
1629,s147,1,2,3,14,0,3,6.453,1
1630,s147,1,2,3,15,0,3,7.186,1
1631,s147,1,2,4,16,0,3,7.111,1
1632,s147,1,2,4,17,0,3,8.661,1
1633,s147,1,2,4,18,0,3,6.251,1
1634,s147,1,2,4,19,0,3,6.395,1
1635,s147,1,2,4,20,0,3,6.041,1
1636,s147,1,2,5,21,0,3,10.256,1
1637,s147,1,2,5,22,0,3,11.13,1
1638,s147,1,2,5,23,0,3,5.857,1
1639,s147,1,2,5,24,0,3,9.041,1
1640,s147,1,2,5,25,0,3,8.038,1
1641,s147,1,3,1,1,3,3,7.666,1
1642,s147,1,3,1,2,3,3,7.705,1
1643,s147,1,3,1,3,3,3,7.064,1
1644,s147,1,3,1,4,3,3,9.186,1
1645,s147,1,3,1,5,3,3,6.482,1
1646,s148,1,1,1,1,3,3,15.15,1
1647,s148,1,1,1,2,3,3,15.361,1
1648,s148,1,1,1,3,3,3,13.134,1
1649,s148,1,1,1,4,3,3,13.039,1
1650,s148,1,1,1,5,3,3,10.718,1
1651,s148,1,2,1,1,,,,0
1652,s148,1,2,1,2,0,3,12.134,1
1653,s148,1,2,1,3,1,1,8.631,1
1654,s148,1,2,1,4,0,3,10.036,1
1655,s148,1,2,1,5,0,3,11.951,1
1656,s148,1,2,2,6,0,3,10.032,1
1657,s148,1,2,2,7,0,3,10.745,1
1658,s148,1,2,2,8,0,3,10.559,1
1659,s148,1,2,2,9,0,3,10.173,1
1660,s148,1,2,2,10,0,3,11.482,1
1661,s148,1,2,3,11,0,3,9.694,1
1662,s148,1,2,3,12,0,3,9.241,1
1663,s148,1,2,3,13,0,3,7.883,1
1664,s148,1,2,3,14,0,3,8.247,1
1665,s148,1,2,3,15,0,3,7.838,1
1666,s148,1,2,4,16,0,3,7.864,1
1667,s148,1,2,4,17,0,3,10.581,1
1668,s148,1,2,4,18,0,3,7.051,1
1669,s148,1,2,4,19,0,3,9.352,1
1670,s148,1,2,4,20,0,3,8.179,1
1671,s148,1,2,5,21,0,3,7.736,1
1672,s148,1,2,5,22,0,3,7.675,1
1673,s148,1,2,5,23,0,3,8.965,1
1674,s148,1,2,5,24,0,3,9.228,1
1675,s148,1,2,5,25,0,3,7.74,1
1676,s148,1,3,1,1,3,3,9.306,1
1677,s148,1,3,1,2,3,3,8.705,1
1678,s148,1,3,1,3,3,3,9.368,1
1679,s148,1,3,1,4,3,3,6.508,1
1680,s148,1,3,1,5,3,3,10.063,1
1681,s149,1,1,1,1,3,3,12.21,1
1682,s149,1,1,1,2,3,3,11.212,1
1683,s149,1,1,1,3,3,3,12.329,1
1684,s149,1,1,1,4,3,3,10.849,1
1685,s149,1,1,1,5,3,3,10.372,1
1686,s149,1,2,1,1,1,1,10.609,1
1687,s149,1,2,1,2,1,0,10.145,1
1688,s149,1,2,1,3,0,3,8.568,1
1689,s149,1,2,1,4,0,3,8.757,1
1690,s149,1,2,1,5,0,3,11.125,1
1691,s149,1,2,2,6,0,3,10.033,1
1692,s149,1,2,2,7,0,3,11.177,1
1693,s149,1,2,2,8,0,3,9.018,1
1694,s149,1,2,2,9,0,3,8.841,1
1695,s149,1,2,2,10,0,3,9.671,1
1696,s149,1,2,3,11,0,3,8.677,1
1697,s149,1,2,3,12,0,3,7.709,1
1698,s149,1,2,3,13,0,3,9.138,1
1699,s149,1,2,3,14,0,3,11.085,1
1700,s149,1,2,3,15,0,3,7.871,1
1701,s149,1,2,4,16,0,3,9.764,1
1702,s149,1,2,4,17,0,3,7.813,1
1703,s149,1,2,4,18,0,3,9.464,1
1704,s149,1,2,4,19,0,3,8.542,1
1705,s149,1,2,4,20,0,3,8.046,1
1706,s149,1,2,5,21,0,3,7.785,1
1707,s149,1,2,5,22,0,3,8.891,1
1708,s149,1,2,5,23,0,3,8.019,1
1709,s149,1,2,5,24,0,3,7.571,1
1710,s149,1,2,5,25,0,3,9.414,1
1711,s149,1,3,1,1,3,3,8.078,1
1712,s149,1,3,1,2,3,3,7.854,1
1713,s149,1,3,1,3,3,3,12.027,1
1714,s149,1,3,1,4,3,3,9.317,1
1715,s149,1,3,1,5,3,3,8.929,1
1716,s150,1,1,1,1,,,,0
1717,s150,1,1,1,2,3,3,21.622,1
1718,s150,1,1,1,3,3,3,20.706,1
1719,s150,1,1,1,4,3,3,16.223,1
1720,s150,1,1,1,5,3,3,19.878,1
1721,s150,1,2,1,1,1,0,15.338,1
1722,s150,1,2,1,2,1,0,19.515,1
1723,s150,1,2,1,3,0,3,13.784,1
1724,s150,1,2,1,4,0,3,13.056,1
1725,s150,1,2,1,5,1,1,14.982,1
1726,s150,1,2,2,6,1,0,15.564,1
1727,s150,1,2,2,7,0,3,16.497,1
1728,s150,1,2,2,8,0,3,17.428,1
1729,s150,1,2,2,9,1,0,13.711,1
1730,s150,1,2,2,10,0,3,21.994,1
1731,s150,1,2,3,11,0,3,13.321,1
1732,s150,1,2,3,12,0,3,13.222,1
1733,s150,1,2,3,13,0,3,14.074,1
1734,s150,1,2,3,14,1,1,15.601,1
1735,s150,1,2,3,15,0,3,15.186,1
1736,s150,1,2,4,16,0,3,15.093,1
1737,s150,1,2,4,17,1,0,12.76,1
1738,s150,1,2,4,18,0,3,14.355,1
1739,s150,1,2,4,19,1,0,11.801,1
1740,s150,1,2,4,20,1,0,12.871,1
1741,s150,1,2,5,21,0,3,13.499,1
1742,s150,1,2,5,22,0,3,11.436,1
1743,s150,1,2,5,23,0,3,10.694,1
1744,s150,1,2,5,24,1,1,12.658,1
1745,s150,1,2,5,25,1,0,13.606,1
1746,s150,1,3,1,1,3,3,13.067,1
1747,s150,1,3,1,2,3,3,10.687,1
1748,s150,1,3,1,3,3,3,10.646,1
1749,s150,1,3,1,4,3,3,10.252,1
1750,s150,1,3,1,5,3,3,10.907,1
1751,s201,2,1,1,1,,,,0
1752,s201,2,1,1,2,3,3,12.757,1
1753,s201,2,1,1,3,3,3,14.656,1
1754,s201,2,1,1,4,3,3,11.311,1
1755,s201,2,1,1,5,,,,0
1756,s201,2,2,1,1,1,0,10.511,1
1757,s201,2,2,1,2,1,1,11.537,1
1758,s201,2,2,1,3,1,0,8.813,1
1759,s201,2,2,1,4,0,3,9.371,1
1760,s201,2,2,1,5,1,1,8.314,1
1761,s201,2,2,2,6,1,0,11.469,1
1762,s201,2,2,2,7,0,3,11.271,1
1763,s201,2,2,2,8,0,3,8.834,1
1764,s201,2,2,2,9,1,1,10.533,1
1765,s201,2,2,2,10,0,3,8.4,1
1766,s201,2,2,3,11,1,0,7.762,1
1767,s201,2,2,3,12,0,3,7.353,1
1768,s201,2,2,3,13,1,1,8.281,1
1769,s201,2,2,3,14,0,3,7.457,1
1770,s201,2,2,3,15,0,3,7.578,1
1771,s201,2,2,4,16,1,0,6.989,1
1772,s201,2,2,4,17,0,3,6.788,1
1773,s201,2,2,4,18,1,1,9.21,1
1774,s201,2,2,4,19,0,3,9.618,1
1775,s201,2,2,4,20,0,3,8.588,1
1776,s201,2,2,5,21,1,0,7.643,1
1777,s201,2,2,5,22,0,3,7.386,1
1778,s201,2,2,5,23,1,1,7.83,1
1779,s201,2,2,5,24,0,3,8.446,1
1780,s201,2,2,5,25,0,3,8.212,1
1781,s201,2,3,1,1,3,3,7.847,1
1782,s201,2,3,1,2,3,3,10.559,1
1783,s201,2,3,1,3,3,3,10.231,1
1784,s201,2,3,1,4,3,3,9.432,1
1785,s201,2,3,1,5,3,3,8.356,1
1786,s202,2,1,1,1,3,3,16.035,1
1787,s202,2,1,1,2,3,3,15.586,1
1788,s202,2,1,1,3,3,3,13,1
1789,s202,2,1,1,4,3,3,14.29,1
1790,s202,2,1,1,5,3,3,15.8,1
1791,s202,2,2,1,1,1,0,10.724,1
1792,s202,2,2,1,2,1,0,9.71,1
